Date,Lehigh Valley International,Abilene Regional,Albuquerque International Sunport,Aberdeen Regional,Southwest Georgia Regional,Waco Regional,Arcata,Adak,Kodiak Airport,Alexandria International,Augusta Regional at Bush Field,Albany International,Waterloo Regional,Rick Husband Amarillo International,Ted Stevens Anchorage International,Alpena County Regional,Watertown International,Aspen Pitkin County Sardy Field,Hartsfield-Jackson Atlanta International,Outagamie County Regional,Austin - Bergstrom International,Asheville Regional,Wilkes Barre Scranton International,Kalamazoo/Battle Creek International,Bradley International,Bethel Airport,Meadows Field,Bangor International,Birmingham-Shuttlesworth International,Billings Logan International,Bismarck Municipal,Bemidji Regional,Branson Airport,Bellingham International,Central Illinois Regional,Nashville International,Boise Air Terminal,Logan International,Jack Brooks Regional,Brunswick Golden Isles,Rafael Hernandez,Brainerd Lakes Regional,Brownsville South Padre Island International,Wiley Post/Will Rogers Memorial,Bert Mooney,Baton Rouge Metropolitan/Ryan Field,Burlington International,Buffalo Niagara International,Bob Hope,Baltimore/Washington International Thurgood Marshall,Bozeman Yellowstone International,Columbia Metropolitan,Akron-Canton Regional,Cedar City Regional,Merle K Mudhole Smith,Jack McNamara Field,Lovell Field,Charlottesville Albemarle,Charleston AFB/International,Chico Municipal,The Eastern Iowa,McClellan-Palomar,Cleveland-Hopkins International,Easterwood Field,Charlotte Douglas International,Port Columbus International,University of Illinois/Willard,Houghton County Memorial,Yellowstone Regional,City of Colorado Springs Municipal,Columbia Regional,Casper/Natrona County International,Corpus Christi International,Yeager,Columbus Airport,Cincinnati/Northern Kentucky International,Central Wisconsin,Daytona Beach International,Dallas Love Field,James M Cox/Dayton International,Dubuque Regional,Ronald Reagan Washington National,Denver International,Dallas/Fort Worth International,Dothan Regional,Dickinson - Theodore Roosevelt Regional,Duluth International,Durango La Plata County,Des Moines International,Detroit Metro Wayne County,Chippewa Valley Regional,Northwest Florida Beaches International,Eagle County Regional,Elko Regional,Elmira/Corning Regional,El Paso International,Mahlon Sweet Field,Evansville Regional,Coastal Carolina Regional,Newark Liberty International,Key West International,Fairbanks International,Hector International,Fresno Yosemite International,Fayetteville Regional/Grannis Field,Glacier Park International,Flagstaff Pulliam,Fort Lauderdale-Hollywood International,Bishop International,Forbes Field,Joe Foss Field,Fort Smith Regional,Fort Wayne International,Gillette Campbell County,Garden City Regional,Spokane International,Grand Forks International,East Texas Regional,Grand Junction Regional,Gainesville Regional,Gulfport-Biloxi International,Austin Straubel International,Central Nebraska Regional,Robert Gray AAF,Gerald R. Ford International,Piedmont Triad International,Greenville-Spartanburg International,Great Falls International,Golden Triangle Regional,Gunnison-Crested Butte Regional,Guam International,Yampa Valley,Range Regional,Helena Regional,Honolulu International,Lea County Regional,William P Hobby,Westchester County,Valley International,Huntsville International-Carl T Jones Field,Washington Dulles International,George Bush Intercontinental/Houston,Wichita Mid-Continent,Idaho Falls Regional,New Castle,Wilmington International,Ford,Indianapolis International,Falls International,Sloulin Field International,Long Island MacArthur,Hilo International,Jackson Hole,Jackson Medgar Wiley Evers International,Jacksonville International,John F. Kennedy International,Joplin Regional,Juneau International,Kona International Airport at Keahole,Ketchikan International,Capital Region International,Laramie Regional,McCarran International,Lawton-Fort Sill Regional,Los Angeles International,Lubbock Preston Smith International,Lake Charles Regional,Blue Grass,Lafayette Regional,LaGuardia,Long Beach Airport,Lihue Airport,Bill and Hillary Clinton Nat Adams Field,Klamath Falls Airport,Lincoln Airport,Laredo International,La Crosse Municipal,Lewiston Nez Perce County,Midland International,MBS International,Kansas City International,Orlando International,Harrisburg International,Chicago Midway International,Memphis International,McAllen Miller International,Rogue Valley International - Medford,Montgomery Regional,Manhattan Regional,Manchester-Boston Regional,Miami International,General Mitchell International,Muskegon County,Melbourne International,Quad City International,Monroe Regional,Mammoth Lakes Airport,Mobile Regional,Modesto City-County-Harry Sham Field,Minot International,Sawyer International,Monterey Regional,Dane County Regional-Truax Field,Missoula International,Minneapolis-St Paul International,Louis Armstrong New Orleans International,Montrose Regional,Myrtle Beach International,Albert J Ellis,Metropolitan Oakland International,Kahului Airport,Will Rogers World,Eppley Airfield,Nome Airport,Ontario International,Chicago O'Hare International,Norfolk International,Worcester Regional,Southwest Oregon Regional,Ralph Wien Memorial,Barkley Regional,Palm Beach International,Portland International,Newport News/Williamsburg International,Philadelphia International,Phoenix Sky Harbor International,General Downing - Peoria International,Pocatello Regional,Pittsburgh International,Pensacola International,Pago Pago International,Tri Cities,Mercedita,Petersburg James A Johnson,Palm Springs International,Theodore Francis Green State,Portland International Jetport,Rapid City Regional,Redding Municipal,Roberts Field,Raleigh-Durham International,Rhinelander/Oneida County,Richmond International,Rock Springs Sweetwater County,Reno/Tahoe International,Roanoke Regional/Woodrum Field,Greater Rochester International,Roswell International Air Center,Rochester International,Southwest Florida International,Santa Fe Municipal,San Diego International,San Antonio International,Savannah/Hilton Head International,Santa Barbara Municipal,South Bend International,San Luis County Regional,Deadhorse Airport,University Park,Louisville International-Standiford Field,Seattle/Tacoma International,San Francisco International,Springfield-Branson National,St George Municipal,Shreveport Regional,Sitka Rocky Gutierrez,Norman Y. Mineta San Jose International,San Angelo Regional/Mathis Field,Luis Munoz Marin International,Salt Lake City International,Sacramento International,Santa Maria Public/Capt. G. Allan Hancock Field,John Wayne Airport-Orange County,Abraham Lincoln Capital,Sheppard AFB/Wichita Falls Municipal,Sarasota/Bradenton International,Lambert-St. Louis International,Cyril E King,Henry E. Rohlsen,Friedman Memorial,Sioux Gateway/Col. Bud Day Field,Stewart International,Syracuse Hancock International,Tallahassee Regional,Toledo Express,Tampa International,Tri-Cities Regional TN/VA,Trenton Mercer,Tulsa International,Tucson International,Cherry Capital,Joslin Field - Magic Valley Regional,Texarkana Regional-Webb Field,Tyler Pounds Regional,McGhee Tyson,Valdosta Regional,Northwest Florida Regional,Wrangell Airport,Northwest Arkansas Regional,Yakutat Airport,Yuma MCAS/Yuma International,All
2014-01-11,1,2,16,0,1,2,2,0,0,3,4,10,1,10,9,0,0,14,583,5,29,4,0,0,24,1,1,2,10,0,1,2,0,0,2,53,2,100,0,0,1,0,1,2,0,7,4,21,17,139,1,7,9,0,0,0,1,1,12,0,6,1,33,1,214,22,2,1,0,4,1,0,3,4,2,9,1,2,45,7,0,44,220,261,2,0,1,1,7,84,0,4,7,2,1,9,3,5,0,105,11,1,6,4,4,1,2,118,6,1,10,2,0,1,2,4,0,1,1,5,5,3,0,3,15,3,5,0,2,0,0,2,0,0,39,0,70,8,3,8,95,168,5,2,1,1,1,29,0,1,10,5,2,8,23,130,0,2,8,2,2,1,167,0,181,4,0,6,5,64,12,8,9,0,1,1,2,0,6,2,39,190,10,107,12,2,3,5,1,8,125,26,1,1,5,1,0,5,0,0,0,2,4,2,70,52,2,2,0,36,13,10,9,1,11,309,10,1,1,1,0,38,32,1,90,145,2,0,21,8,0,0,3,1,14,11,10,1,0,1,29,1,14,0,15,0,9,0,1,50,1,49,21,11,9,2,1,1,0,11,74,138,8,0,4,1,23,0,54,59,33,1,20,1,1,7,49,11,4,1,1,1,9,6,2,92,3,3,8,9,3,0,0,2,5,1,8,1,7,1,3,5875
2014-01-12,0,2,15,0,0,0,2,0,1,3,2,8,0,4,14,0,0,12,377,1,40,0,1,0,22,2,2,0,11,0,2,1,1,0,3,56,6,107,0,0,2,0,0,0,1,7,1,23,22,125,2,7,2,0,0,1,3,0,5,1,6,1,23,0,97,18,0,1,2,5,0,1,2,1,0,14,2,1,74,7,0,49,325,279,0,0,1,3,4,69,1,1,6,0,0,7,2,2,1,144,2,1,2,8,3,0,0,106,3,1,2,1,3,2,0,5,0,0,2,4,1,5,0,4,7,6,5,1,1,2,1,2,1,1,23,0,89,12,4,3,79,216,2,1,2,1,1,24,0,1,9,0,3,12,16,140,0,2,0,2,1,1,171,0,258,7,1,6,5,74,10,5,6,1,1,1,1,0,1,0,31,160,4,111,7,1,3,3,1,9,87,20,1,1,3,2,0,2,2,0,1,1,0,1,46,37,2,1,1,56,8,14,12,0,17,312,10,0,0,0,1,35,37,1,57,177,4,1,21,3,0,0,2,1,12,7,2,2,0,0,31,0,9,4,13,3,11,1,1,23,1,94,26,4,9,2,6,0,1,5,91,150,5,0,6,0,45,0,39,82,48,1,39,0,0,3,53,3,1,0,0,1,9,2,2,70,0,0,18,8,0,1,1,0,5,1,0,0,3,1,2,5684
2014-01-13,2,0,18,1,0,1,3,0,0,2,3,4,0,8,13,0,0,9,401,3,37,1,1,0,14,1,2,0,16,3,1,0,0,0,2,59,6,80,0,1,0,0,2,0,1,13,5,11,15,108,1,5,1,0,0,1,1,1,6,1,6,0,25,1,81,16,1,0,1,6,1,1,8,4,1,9,1,0,86,10,0,38,319,275,2,1,1,0,10,66,1,1,2,1,0,13,1,0,0,146,2,3,4,5,4,2,1,97,1,1,5,1,1,0,0,7,0,0,2,3,4,2,1,1,6,3,4,1,1,1,0,4,0,0,20,0,87,4,5,8,54,226,5,1,1,2,0,22,0,2,10,0,2,6,17,82,0,3,1,3,1,0,112,0,177,7,2,5,5,65,2,3,15,0,3,0,1,0,7,0,39,106,0,119,13,6,2,4,0,7,97,21,0,1,0,3,0,4,1,2,1,3,6,3,46,39,1,2,0,43,9,11,15,0,25,263,10,1,1,1,0,28,25,3,54,120,0,1,16,3,1,1,2,0,11,6,4,1,1,0,34,0,11,1,10,2,4,0,0,24,0,59,25,2,5,2,1,1,0,16,78,110,4,1,5,0,20,0,43,52,45,0,35,0,0,3,47,6,1,1,0,0,2,6,0,71,3,3,19,14,0,0,0,0,4,1,7,0,7,0,0,5099
2014-01-14,0,2,18,0,0,0,2,0,1,0,1,4,1,6,6,1,1,3,316,0,36,1,0,0,10,0,2,0,12,2,4,2,0,0,1,56,5,75,0,0,0,0,1,1,0,2,2,7,15,114,0,0,4,0,0,1,1,0,10,2,8,2,25,1,91,12,2,0,1,4,1,3,3,0,0,7,1,1,70,3,0,36,303,191,1,1,2,1,15,49,0,0,1,0,1,12,3,2,0,84,6,2,6,10,1,1,0,95,2,1,5,0,1,0,0,6,0,0,0,5,4,3,0,1,7,1,2,1,0,1,0,1,0,0,20,0,76,4,2,4,50,150,7,2,1,1,1,22,0,2,10,2,2,6,23,79,0,4,4,0,0,1,107,0,137,4,0,3,2,53,4,4,9,0,2,0,2,0,6,0,41,120,1,97,12,3,1,0,1,8,80,27,1,0,3,1,0,6,3,2,0,1,6,1,100,33,0,1,2,29,4,19,18,0,21,326,8,0,1,0,0,25,25,2,60,121,1,1,13,3,0,0,2,0,7,9,3,4,0,0,25,1,8,0,8,2,3,0,0,39,2,43,23,4,2,3,4,1,1,6,48,90,6,1,2,1,14,0,38,42,37,1,22,3,1,6,63,2,2,0,1,0,6,2,1,76,3,0,11,11,1,0,0,0,4,0,2,0,6,1,2,4567
2014-01-15,0,0,18,0,0,0,4,0,1,2,0,4,0,5,10,0,1,3,377,1,39,1,1,0,23,2,0,0,14,2,4,0,0,1,3,75,3,76,0,1,2,1,1,1,0,5,3,11,11,137,0,4,4,1,0,2,0,2,14,1,8,4,29,1,129,27,2,0,1,5,2,1,2,3,0,17,1,1,83,6,0,77,229,177,1,0,3,1,10,91,0,3,2,0,0,10,0,2,0,155,6,1,6,5,1,0,0,121,2,0,5,1,2,0,0,7,0,1,2,4,3,4,0,3,11,5,8,0,0,0,1,1,0,0,31,0,90,12,0,3,70,149,4,2,2,0,1,40,1,4,10,3,0,6,19,108,0,7,6,3,0,1,108,0,155,3,0,3,2,88,1,2,8,0,0,0,2,0,6,0,51,155,3,145,11,2,2,3,0,8,98,39,0,1,4,0,0,3,1,2,1,2,9,1,99,60,1,2,1,43,8,12,10,1,13,334,12,0,0,0,0,40,24,0,83,130,1,1,20,2,0,3,1,0,11,7,2,0,0,0,40,1,11,3,5,1,8,0,0,41,1,46,20,6,6,5,2,1,1,8,67,98,6,0,6,2,16,1,39,46,35,0,28,2,0,7,60,4,2,0,1,0,7,2,0,89,1,4,17,9,2,0,0,1,5,0,2,0,8,0,0,5339
2014-01-16,1,3,26,0,0,0,2,0,0,0,3,10,1,9,15,1,1,3,456,3,48,0,1,0,28,1,0,0,17,1,1,1,0,1,1,82,7,130,0,0,2,2,2,1,1,4,5,10,26,173,2,4,6,0,0,0,2,0,15,0,8,4,48,2,128,40,4,0,0,4,1,1,4,2,1,24,2,0,91,12,1,87,344,310,0,1,1,0,16,137,0,1,2,1,2,14,3,5,0,162,4,3,9,5,1,0,0,114,2,1,10,0,6,1,1,10,0,1,1,0,5,6,0,3,10,3,9,0,1,0,0,3,1,0,34,2,108,6,4,7,69,201,9,4,1,2,1,44,0,3,12,4,2,8,22,108,2,5,10,2,2,0,168,0,220,1,1,2,3,144,7,8,16,0,1,0,1,0,9,3,56,135,4,171,21,3,4,2,2,11,87,44,1,1,5,3,0,2,0,3,0,4,11,0,101,47,1,0,0,58,11,24,22,1,24,490,11,0,0,1,0,34,58,3,84,162,8,1,22,5,0,0,0,0,7,11,3,1,0,1,50,0,18,0,12,0,8,0,0,27,1,69,33,7,4,8,2,0,1,18,96,158,3,1,3,1,42,0,31,62,50,2,47,2,0,3,99,3,2,0,1,0,12,8,1,86,1,0,18,16,4,0,2,2,5,0,1,0,9,0,2,6829
2014-01-17,1,1,26,0,1,2,1,0,1,1,3,6,2,6,9,0,1,7,502,2,45,1,0,0,23,1,2,0,15,0,0,0,0,2,6,90,4,90,0,0,1,0,2,2,0,7,2,10,32,155,1,7,6,0,1,0,0,0,8,0,6,4,40,1,117,32,5,1,0,2,1,2,10,3,1,21,0,1,90,12,0,72,329,286,2,1,0,1,23,107,0,2,4,0,0,12,2,4,0,161,5,5,8,8,4,0,1,103,3,1,6,1,6,1,1,10,0,0,0,2,3,5,1,2,8,8,8,2,1,1,0,0,0,0,33,0,100,3,6,6,76,226,9,3,1,1,1,43,0,1,8,3,3,9,22,84,0,5,10,2,2,0,167,0,246,5,1,5,5,90,4,11,20,1,2,1,1,1,9,0,52,161,2,158,14,5,1,1,0,5,93,42,1,2,3,1,0,4,0,4,1,2,9,0,94,55,1,0,3,75,19,20,27,0,26,454,15,0,1,0,0,34,52,1,64,166,4,0,32,7,1,0,0,0,6,9,2,2,0,1,51,1,11,0,15,1,10,0,0,46,1,74,36,10,7,6,2,2,0,19,86,150,8,0,4,2,48,0,26,69,45,1,45,3,1,6,93,1,0,1,1,0,4,7,2,104,1,2,20,12,2,0,0,1,8,1,2,0,7,1,5,6663
2014-01-18,0,1,10,1,0,0,1,0,0,1,0,4,0,4,9,0,1,9,249,0,21,1,0,0,11,0,2,0,2,1,1,0,2,1,1,47,7,66,0,0,1,0,0,1,0,1,1,18,10,121,1,3,2,0,0,1,1,0,6,1,9,2,26,0,88,22,4,0,1,4,0,0,3,3,2,3,2,1,49,5,0,26,211,195,2,0,1,0,11,64,1,0,0,0,0,7,2,2,0,78,2,1,6,4,1,1,0,116,2,0,6,0,0,1,2,2,0,1,1,1,1,2,0,2,10,2,2,1,0,0,1,3,0,0,33,0,57,7,5,5,70,120,4,0,0,1,0,28,0,1,4,8,5,4,11,67,0,2,5,0,1,0,150,0,147,6,1,4,2,54,5,11,14,2,0,1,1,0,3,0,37,135,4,114,8,2,4,2,0,6,77,24,0,0,5,1,0,1,0,1,0,3,7,0,72,36,0,1,0,35,19,9,11,1,12,352,6,1,0,0,0,29,19,1,49,126,0,0,19,1,0,1,0,0,9,7,0,0,2,0,13,1,5,0,8,1,8,0,1,25,0,47,16,3,5,1,3,0,2,9,49,100,4,1,2,0,19,0,39,39,30,0,22,1,0,2,39,11,0,1,0,0,5,1,0,62,2,2,7,9,2,0,0,0,2,0,2,0,1,0,0,4306
2014-01-19,0,0,15,0,0,0,2,1,0,3,2,4,1,3,3,0,0,6,225,1,18,0,2,0,17,0,2,0,10,2,1,0,1,0,5,59,9,59,0,0,3,0,0,1,0,3,1,16,15,123,1,3,0,0,0,0,1,1,5,0,6,0,35,0,70,19,2,1,0,0,2,0,4,1,0,12,2,3,54,2,1,24,218,173,0,1,2,1,10,66,0,2,1,1,0,7,3,2,1,103,5,2,5,7,1,0,0,103,5,0,2,1,4,1,0,3,0,0,1,1,1,2,0,1,8,2,3,1,1,0,0,0,0,0,19,0,68,6,2,6,55,151,5,2,1,1,0,22,0,1,6,0,3,6,12,78,0,1,4,1,2,0,137,1,209,1,0,4,3,61,2,4,5,0,2,1,1,1,0,2,26,97,4,116,7,2,1,0,2,4,84,27,1,2,4,1,1,2,1,1,1,3,3,1,48,42,0,1,0,42,8,10,12,0,21,307,3,0,0,0,0,29,30,0,48,152,1,0,23,7,0,1,0,0,15,9,1,1,0,1,19,1,11,1,9,1,7,0,1,19,1,62,20,4,5,4,2,0,1,12,41,111,6,1,5,0,23,0,30,58,23,0,26,1,1,5,43,3,0,0,2,1,7,2,0,65,0,0,12,10,1,0,0,0,8,0,3,0,3,0,1,4374
2014-01-20,0,2,28,0,0,0,0,0,1,5,4,7,0,2,10,1,1,6,352,4,45,2,0,0,17,1,5,0,15,0,0,0,0,0,3,62,7,63,1,0,1,0,1,0,0,6,3,10,19,112,0,6,1,0,1,0,2,1,6,1,6,3,34,1,67,28,1,0,0,3,2,0,8,2,0,16,2,3,73,8,1,39,317,232,0,0,1,3,10,88,0,1,0,0,0,12,2,2,0,110,4,0,6,8,2,1,0,84,4,0,8,0,5,1,0,5,0,1,2,1,6,2,0,1,10,3,5,0,0,0,1,1,0,0,24,1,102,5,2,3,49,195,11,1,0,2,1,19,1,3,9,1,2,3,16,70,1,7,3,1,0,1,173,0,242,7,3,2,8,87,7,4,8,0,1,1,1,0,7,1,46,101,1,144,13,3,0,2,1,7,74,45,0,2,4,1,2,4,1,3,0,1,10,0,77,42,1,1,2,61,9,14,19,0,18,410,12,1,0,0,0,19,38,0,57,161,3,1,24,5,1,0,0,1,11,4,2,1,1,1,25,1,7,0,8,2,8,1,0,24,0,88,24,1,9,4,4,0,0,22,74,147,7,1,4,2,41,1,22,56,44,0,49,0,0,0,59,4,1,1,1,0,5,7,1,70,2,3,21,13,3,1,0,0,4,1,3,0,11,2,1,5487
2014-01-21,3,1,18,1,1,1,3,0,0,2,0,5,1,3,6,0,1,4,374,3,38,1,1,0,19,1,2,0,15,3,2,0,1,1,4,71,5,85,0,1,0,2,0,0,1,2,4,15,22,91,3,4,4,1,0,0,2,1,3,2,10,0,38,1,99,28,2,1,1,7,0,0,5,3,1,21,2,1,72,13,1,44,259,168,1,1,2,0,12,86,0,1,2,1,0,10,3,6,1,103,4,1,7,11,3,0,0,56,4,1,10,1,4,1,0,8,0,0,2,0,1,4,1,2,6,4,3,2,0,0,0,0,0,0,21,0,64,6,1,1,53,130,7,3,0,3,0,42,0,1,7,4,3,4,14,66,0,5,4,2,2,0,152,0,158,3,0,4,3,50,5,2,5,0,1,0,1,0,7,1,48,116,3,158,14,3,2,2,2,6,65,36,0,0,7,1,0,4,1,1,1,1,7,0,101,45,0,0,2,58,11,15,18,1,26,412,11,0,1,1,0,23,33,1,49,152,5,1,27,3,0,0,0,0,6,7,3,1,2,1,30,1,6,3,13,0,10,0,1,22,0,74,30,5,4,3,4,0,0,14,64,110,9,2,0,2,31,1,22,133,41,0,42,3,0,4,75,2,0,2,0,0,4,5,1,64,2,0,13,9,1,1,1,1,8,1,3,0,5,1,1,5189
2014-01-22,4,1,17,0,1,1,1,0,1,5,1,8,1,2,10,2,1,4,374,4,29,0,1,0,21,1,1,0,13,1,0,0,1,0,0,77,9,93,0,0,1,0,1,1,0,4,5,23,12,182,0,7,3,1,0,0,2,0,8,0,10,1,48,1,107,26,3,1,0,3,1,1,3,5,1,25,2,1,62,10,0,71,273,249,1,0,1,2,14,112,1,1,2,1,1,11,3,3,0,136,4,1,6,6,2,0,0,83,7,1,6,0,4,0,0,7,0,1,1,1,1,4,2,2,12,7,6,2,0,2,1,1,0,0,26,0,69,8,4,8,101,121,12,1,2,0,1,29,0,2,7,3,3,5,15,133,0,2,4,3,3,0,166,1,178,2,0,8,5,102,4,3,8,0,3,0,2,0,9,2,39,116,8,155,14,3,2,1,1,10,81,48,1,0,4,2,0,2,0,1,0,2,8,0,114,30,2,1,3,43,8,14,18,1,21,500,12,0,0,1,0,28,23,3,78,154,5,2,31,2,0,0,0,0,9,12,5,2,0,0,33,1,16,2,8,4,10,2,0,31,1,66,26,6,7,6,6,0,2,19,74,105,7,0,2,0,31,1,28,106,27,0,39,3,1,2,78,3,1,0,1,0,10,3,0,64,0,2,18,12,2,2,1,2,7,2,2,0,4,0,1,5860
2014-01-23,1,2,30,1,0,1,3,1,0,2,2,9,0,13,7,0,0,7,438,4,54,0,2,0,25,0,1,1,13,1,4,0,0,1,5,78,9,97,1,0,1,0,1,1,1,2,5,19,33,162,1,6,6,1,0,0,3,0,10,1,6,3,55,1,128,37,4,1,1,8,2,4,7,4,1,24,1,2,87,7,1,69,422,332,1,1,0,3,22,102,1,2,4,0,0,21,2,2,2,203,4,1,8,8,1,3,0,105,3,1,11,1,4,1,0,6,0,1,3,0,4,5,1,1,10,6,8,0,0,1,0,1,0,1,23,1,106,14,4,8,96,259,10,2,2,0,0,38,0,1,12,0,5,6,26,158,0,0,3,0,1,1,205,0,239,10,1,4,5,140,9,4,13,0,5,0,1,0,11,0,61,145,5,157,12,2,2,1,0,7,96,52,1,1,3,3,1,6,2,3,1,3,11,1,104,49,2,0,1,65,7,24,24,0,28,458,7,2,1,0,1,43,38,1,93,202,6,1,30,4,0,1,2,0,10,9,4,4,0,3,48,0,17,3,13,2,14,0,0,40,1,103,44,9,9,5,3,0,1,15,73,190,7,3,5,0,52,1,34,120,55,1,56,3,1,5,89,4,1,0,0,0,9,5,2,80,2,2,21,15,1,1,1,0,8,0,4,0,8,0,2,7249
2014-01-24,1,2,27,1,1,2,0,0,0,7,1,7,0,7,12,1,1,6,472,3,63,0,0,0,23,0,2,0,17,0,3,0,0,0,3,84,5,98,1,1,1,2,3,1,0,9,4,13,27,157,1,7,8,0,0,0,2,1,11,0,11,1,46,3,133,34,2,1,1,7,2,0,10,5,0,22,1,1,96,7,1,74,327,364,0,1,0,1,16,117,0,1,1,0,0,19,0,3,0,183,3,2,7,4,3,0,1,85,3,1,6,2,5,0,1,1,0,0,2,2,5,3,1,4,17,5,7,1,2,1,0,1,0,0,34,1,100,10,5,9,95,298,8,1,1,0,0,41,0,5,12,1,1,8,22,117,0,6,6,0,2,0,191,0,195,6,2,7,4,88,2,10,13,0,1,4,0,1,11,2,60,144,2,130,13,3,0,2,2,10,72,47,1,1,3,6,1,8,1,1,1,2,6,2,127,46,2,1,2,68,18,25,18,0,22,376,11,0,0,0,0,30,22,2,99,164,6,2,31,5,0,0,1,1,8,8,1,2,0,2,47,0,11,1,11,1,12,1,0,29,0,82,49,6,5,3,0,1,1,19,71,116,6,2,4,3,47,1,26,67,34,0,52,3,0,6,86,2,0,1,0,1,8,4,1,65,2,5,23,10,0,0,0,2,10,0,5,1,9,1,3,6658
2014-01-25,1,0,12,0,1,1,0,0,0,4,1,4,1,5,2,0,0,8,304,3,20,0,0,0,11,0,1,1,6,1,1,0,2,0,1,43,6,50,2,0,1,0,3,0,0,13,3,18,8,129,3,1,5,0,1,0,1,0,2,0,6,1,40,1,89,25,2,0,0,1,1,0,7,2,0,16,1,1,39,11,0,22,202,193,0,0,4,1,6,70,1,0,0,1,0,7,3,2,0,81,5,1,5,3,1,0,0,88,6,2,5,2,4,0,1,4,0,0,3,1,2,3,0,4,16,4,0,1,0,0,0,1,0,0,26,0,57,5,1,3,56,154,2,0,0,0,0,32,1,2,10,4,5,4,8,114,0,0,4,3,0,1,119,0,113,2,3,3,6,45,2,6,14,0,1,3,1,0,4,1,25,134,6,117,6,4,0,1,0,4,56,26,0,0,5,1,0,2,2,3,0,3,4,3,67,49,3,0,0,26,10,6,15,0,8,314,9,1,0,0,0,24,14,2,69,115,1,0,21,2,0,0,0,0,6,7,3,1,0,2,23,1,2,0,4,2,9,0,0,25,0,34,19,3,0,2,1,0,0,11,69,75,5,0,1,2,10,0,33,58,16,0,13,0,2,2,41,6,1,0,0,1,5,0,0,48,2,3,9,5,3,0,1,0,1,0,0,2,3,1,1,4225
2014-01-26,2,0,22,1,1,2,3,0,1,4,1,3,0,7,8,0,0,9,371,2,27,4,0,0,10,0,1,0,13,0,5,1,0,0,3,64,9,62,1,1,1,0,0,2,1,2,3,19,23,115,4,3,3,0,0,0,3,1,6,1,8,1,47,0,83,34,1,2,0,3,0,2,2,3,0,11,1,0,61,10,1,53,317,218,1,1,1,0,13,113,1,0,2,0,2,10,2,2,1,113,6,3,1,4,4,1,0,96,4,0,8,0,7,1,0,4,0,0,0,2,4,4,0,2,15,7,3,0,1,2,1,4,0,1,41,0,74,7,0,1,56,154,5,1,2,0,1,18,0,4,6,3,2,1,15,113,0,0,13,2,3,1,185,0,185,3,0,6,5,100,9,8,10,0,3,1,2,1,4,0,33,137,1,95,11,1,0,1,1,3,88,38,1,2,4,2,0,6,1,3,0,1,14,3,111,33,2,1,0,44,15,15,20,0,14,418,10,1,0,0,0,27,18,2,85,159,4,0,20,0,0,2,0,1,7,6,1,1,0,0,22,1,12,0,10,2,7,0,1,33,0,93,29,5,5,6,3,1,0,6,61,132,3,2,4,2,29,0,26,78,29,0,47,0,0,3,54,2,0,0,1,0,6,4,2,85,1,1,17,13,1,0,1,1,6,0,4,2,5,0,2,5498
2014-01-27,0,0,32,0,1,2,4,0,0,3,2,3,1,5,9,1,1,12,346,3,42,0,0,0,15,1,2,1,15,1,2,1,2,1,3,63,11,62,1,0,1,0,2,1,0,8,6,24,14,99,3,3,4,0,0,1,1,0,5,1,8,1,55,2,93,33,3,0,1,7,0,2,6,1,0,17,0,1,77,7,1,54,446,307,2,1,2,2,18,124,0,1,2,0,0,17,6,3,0,155,5,1,5,9,0,1,0,65,4,1,8,2,6,2,0,7,0,0,0,0,6,4,0,2,18,7,3,1,1,2,0,1,0,0,28,1,88,6,4,6,55,216,8,2,2,0,0,41,0,3,4,1,5,4,15,75,0,5,9,2,0,0,184,0,222,8,2,2,5,88,3,4,12,0,3,3,0,1,11,0,49,119,2,126,13,4,4,0,2,3,70,38,0,2,6,2,1,5,1,3,1,5,7,2,132,68,0,0,0,60,13,25,27,2,23,380,8,1,0,1,0,22,38,2,71,164,4,2,24,3,0,2,2,0,12,5,3,2,0,0,33,0,9,0,12,4,10,0,0,18,0,85,34,5,6,4,2,1,1,12,98,151,5,1,4,2,36,2,17,94,52,2,52,0,1,3,85,2,0,3,1,0,5,2,2,65,2,3,22,19,1,2,0,0,7,0,4,0,12,0,0,6119
2014-01-28,0,0,15,0,0,0,4,0,0,0,2,1,0,5,5,0,1,5,229,1,46,3,0,0,9,0,0,1,1,2,2,0,0,1,0,43,4,33,0,1,0,1,2,0,0,0,1,9,11,96,3,7,4,0,0,2,0,0,2,2,7,2,23,0,67,25,1,0,0,3,0,0,1,3,0,12,2,0,67,8,1,33,295,243,0,3,1,2,7,92,0,0,2,0,0,7,3,4,0,93,4,0,6,6,0,0,0,70,1,0,7,1,3,1,0,5,0,1,0,3,0,3,0,3,13,6,2,0,0,0,1,0,0,0,26,0,51,3,5,2,69,107,4,0,0,0,1,19,1,2,6,2,2,1,19,49,0,2,11,0,0,0,118,0,126,4,0,3,0,58,1,3,5,0,1,1,1,0,6,1,29,107,2,70,13,2,3,0,0,3,40,22,0,0,5,1,1,0,2,1,1,3,7,0,82,3,0,0,0,41,18,14,6,1,18,258,6,0,1,0,0,26,27,0,39,110,1,1,12,1,0,1,0,1,12,7,0,2,0,1,22,1,6,0,12,0,5,1,0,38,2,60,31,6,6,1,1,0,0,9,59,123,6,1,4,0,27,1,15,38,36,0,36,1,0,3,51,4,0,0,0,0,3,2,0,66,2,0,13,11,0,0,0,0,3,0,2,0,7,0,0,4123
